"","address","price","rooms","lat","lng"
"3180","201 Western Ave, Boston, MA",2520,"1",42.3636903,-71.1280362
"3181","212 Western Ave, Boston, MA",2465,"1",42.3630725,-71.1310738
"3182","92 Linden St, Boston, MA",2100,"1",42.3335792,-71.0449391
"3183","1198 Commonwealth Ave, Allston, MA",1950,"2",42.3502127,-71.1294133
"3184","1192 Commonwealth Ave, Allston, MA",1700,"1",42.3354996,-71.2229884
"3185","114 Brainerd Rd, Boston, MA",1475,"1",42.3465523,-71.1351381
"3186","123 Brainerd Rd # 4T, Boston, MA",2100,"2",42.3463395,-71.1354604
"3187","1260 Commonwealth Ave, Allston, MA",2295,"2",42.3354996,-71.2229884
"3188","134 Brainerd Rd # 6T, Boston, MA",2175,"2",42.3463279,-71.135477
"3189","262 Kelton St # 14T, Boston, MA",2200,"2",42.3460442,-71.1352247
"3190","13 Glenville Ave # 3T, Boston, MA",2495,"2",42.3508379,-71.132153
"3191","39 Riverdale St, Boston, MA",1995,"1",42.362229,-71.1326506
"3192","17 Glenville Ave # 18T, Boston, MA",2750,"2",42.3506381,-71.1325596
"3193","Commonwealth Ave, Allston, MA",2500,"3",42.3354996,-71.2229884
"3194","38 Ridgemont St APT 3, Boston, MA",2275,"2",42.3510581,-71.1418956
"3195","Commonwealth Ave, Allston, MA",1950,"1",42.3354996,-71.2229884
"3196","Commonwealth Ave, Allston, MA",1650,"1",42.3354996,-71.2229884
"3197","Commonwealth Ave, Allston, MA",1550,"1",42.3354996,-71.2229884
"3198","Commonwealth Ave, Allston, MA",1575,"1",42.3354996,-71.2229884
"3199","Commonwealth Ave, Allston, MA",1550,"1",42.3354996,-71.2229884
"3200","Commonwealth Ave, Allston, MA",1850,"1",42.3354996,-71.2229884
"3201","Commonwealth Ave, Allston, MA",1800,"1",42.3354996,-71.2229884
"3202","Commonwealth Ave, Allston, MA",1800,"1",42.3354996,-71.2229884
"3203","Commonwealth Ave, Allston, MA",1550,"1",42.3354996,-71.2229884
"3204","Commonwealth Ave, Allston, MA",1350,"1",42.3354996,-71.2229884
"3205","Harvard Ave, Allston, MA",1660,"1",42.3520069,-71.1318014
"3206","Chester St, Boston, MA",1575,"1",42.3526098,-71.1283631
"3207","63 Brainerd Rd, Boston, MA",2800,"2",42.3477811,-71.1330341
"3208","230 Kelton St # 4T, Boston, MA",2200,"2",42.3468005,-71.1367007
"3209","114 Chester St # 1T, Boston, MA",4800,"4",42.354346,-71.1278617
"3210","10 Gardner Ter # 3T, Boston, MA",3550,"3",42.3528811,-71.1256667
"3211","2 Farrington Ave # 1T, Boston, MA",3210,"3",42.3543844,-71.1319597
"3212","76 Linden St # 1, Boston, MA",2100,"2",42.3522873,-71.1300677
"3213","Westford St, Allston, MA",2045,"2",42.3623978,-71.1343793
"3214","Aldie St, Boston, MA",3995,"6",42.3589345,-71.1349694
"3215","Commonwealth Ave, Allston, MA",1450,"1",42.3354996,-71.2229884
"3216","Commonwealth Ave, Boston, MA",1550,"1",42.3354996,-71.2229884
"3217","Commonwealth Ave, Allston, MA",1550,"1",42.3354996,-71.2229884
"3218","Commonwealth Ave, Boston, MA",1550,"1",42.3354996,-71.2229884
"3219","71 Easton St, Boston, MA",2800,"3",42.3595619,-71.131769
"3220","18 Brighton Ave, Allston, MA",1800,"1",42.3522043,-71.1259304
"3221","299 N Harvard St # RM3, Allston, MA",2600,"3",42.3599417,-71.12833
"3222","74 Quint Ave # 16, Boston, MA",4000,"4",42.3505364,-71.1334531
"3223","235 Kelton St # 71, Allston, MA",2400,"2",42.3466076,-71.1363232
"3224","Commonwealth Ave, Allston, MA",2200,"2",42.3354996,-71.2229884
"3225","Brentwood St, Boston, MA",3000,"3",42.360514,-71.1345379
"3226","84 Brainerd Rd # 8, Allston, MA",1525,"1",42.3471752,-71.1341667
"3227","Brainerd Rd, Allston, MA",1895,"1",42.3478123,-71.1329707
"3228","Allston St, Boston, MA",5500,"6",42.3804864,-71.0634629
"3229","1 Appian Way # 3, Allston, MA",3150,"4",42.3612434,-71.1328432
"3230","Quint Ave, Allston, MA",2200,"2",42.3516883,-71.13401
"3231","Pratt St, Allston, MA",3200,"4",42.3550422,-71.1286981
"3232","Chester St, Allston, MA",3600,"4",42.3526098,-71.1283631
"3233","Walbridge St, Boston, MA",1865,"1",42.3473968,-71.1353309
"3234","600 Cambridge St APT 2F, Allston, MA",4440,"6",42.351681,-71.141895
"3235","Saint Lukes Rd, Boston, MA",1400,"1",42.351789,-71.1270351
"3236","1 Griggs St # I4, Allston, MA",1895,"1",42.3486174,-71.1340651
"3237","254 Kelton St # 10, Allston, MA",2295,"2",42.346167,-71.1354766
"3238","24 Quint Ave # 3, Allston, MA",1475,"1",42.352454,-71.1341254
"3239","1353 Commonwealth Ave, Allston, MA",2800,"3",42.3354996,-71.2229884
"3240","25 Hano St, Boston, MA",2300,"2",42.3559895,-71.1371303
"3241","22 Radcliffe Rd # 112A, Boston, MA",1475,"1",42.3509471,-71.1344148
"3242","17 Walbridge St # 33, Boston, MA",1725,"1",42.347263,-71.1351737
"3243","Highgate St, Allston, MA",1675,"1",42.3550942,-71.1316997
"3244","Farrington Ave, Allston, MA",3150,"3",42.3543782,-71.1314148
"3245","42 Easton St # 2T, Boston, MA",2625,"3",42.3598811,-71.13073
"3246","62 Empire St # 3, Boston, MA",2000,"3",42.3582274,-71.1276443
"3247","Chester St, Allston, MA",3000,"3",42.3526098,-71.1283631
"3248","119 Franklin St, Boston, MA",4700,"6",42.360075,-71.1324645
"3249","Commonwealth Ave, Allston, MA",2985,"3",42.3354996,-71.2229884
"3250","Allston St, Allston, MA",2600,"3",42.3498324,-71.136794
"3251","74 Brentwood St, Allston, MA",3000,"3",42.3604546,-71.1331829
"3252","Commonwealth Ave, Allston, MA",1575,"1",42.3354996,-71.2229884
"3253","Commonwealth Ave, Allston, MA",3100,"3",42.3354996,-71.2229884
"3254","Commonwealth Ave, Allston, MA",1900,"1",42.3354996,-71.2229884
"3255","Commonwealth Ave, Allston, MA",3100,"3",42.3354996,-71.2229884
"3256","Commonwealth Ave, Allston, MA",1700,"1",42.3354996,-71.2229884
"3257","Brighton Ave, Allston, MA",1350,"1",42.3528267,-71.131119
"3258","Brighton Ave, Allston, MA",1920,"1",42.3528267,-71.131119
"3259","Brighton Ave, Allston, MA",1600,"1",42.3528267,-71.131119
"3260","Commonwealth Ave, Allston, MA",1350,"1",42.3354996,-71.2229884
"3261","Commonwealth Ave, Allston, MA",1750,"1",42.3354996,-71.2229884
"3262","Commonwealth Ave, Allston, MA",1575,"1",42.3354996,-71.2229884
"3263","Park Vale Ave, Allston, MA",2600,"3",42.351827,-71.133141
"3264","Commonwealth Ave, Boston, MA",1400,"1",42.3354996,-71.2229884
"3265","Riverdale St, Boston, MA",3900,"4",42.362752,-71.1324102
"3266","Commonwealth Ave, Allston, MA",1675,"1",42.3354996,-71.2229884
"3267","1330 Commonwealth Ave APT 12, Boston, MA",1450,"1",42.3461804,-71.1396064
"3268","Mansfield St, Allston, MA",2850,"3",42.3582032,-71.1312293
"3269","5 Park Vale Ave, Allston, MA",1950,"1",42.3509328,-71.1327416
"3270","169 Kelton St # 3T, Boston, MA",3200,"3",42.3475772,-71.1382119
"3271","Brighton Ave, Allston, MA",1800,"1",42.3528267,-71.131119
"3272","Denby St, Allston, MA",3300,"3",42.3555157,-71.1349227
"3273","Brainerd Rd, Allston, MA",1750,"1",42.3478123,-71.1329707
"3274","Appian Way, Allston, MA",2400,"3",42.3608102,-71.1327669
"3275","1190 Commonwealth Ave, Allston, MA",2010,"2",42.3354996,-71.2229884
"3276","1371 Commonwealth Ave # 2, Allston, MA",1750,"1",42.3505025,-71.1315063
"3277","7 Park Vale Ave # 5TT, Boston, MA",2100,"2",42.3509837,-71.132784
"3278","Commonwealth Ave, Boston, MA",2950,"3",42.3354996,-71.2229884
"3279","Commonwealth Ave, Allston, MA",1650,"1",42.3354996,-71.2229884
"3280","Commonwealth Ave, Boston, MA",1725,"2",42.3354996,-71.2229884
"3281","Commonwealth Ave, Allston, MA",1425,"1",42.3354996,-71.2229884
"3282","1255 Commonwealth Ave APT 6, Boston, MA",2350,"2",42.3471542,-71.2541236
"3283","Gardner St, Boston, MA",1850,"1",42.3535826,-71.1268949
"3284","Farrington Ave, Allston, MA",3195,"3",42.3543782,-71.1314148
"3285","7 Feneno Ter # 1, Boston, MA",3000,"4",42.3478105,-71.1322876
"3286","Sawyer Ter, Allston, MA",2800,"3",42.3546422,-71.1250875
"3287","Scottfield Rd, Allston, MA",1775,"2",42.3474566,-71.1369352
"3288","Walbridge St, Allston, MA",1880,"1",42.3473968,-71.1353309
"3289","Linden St, Boston, MA",2950,"3",42.353588,-71.1301596
"3290","Gardner St, Boston, MA",1850,"1",42.3535826,-71.1268949
"3291","Franklin St, Allston, MA",2600,"3",42.3587497,-71.1331107
"3292","Park Vale Ave, Allston, MA",2700,"3",42.351827,-71.133141
"3293","7 Myrick St # 1, Boston, MA",2100,"2",42.3594504,-71.1309377
"3294","41 Ashford St APT 7, Boston, MA",2600,"4",42.3544461,-71.1270889
"3295","18 Brainerd Rd # 23C, Boston, MA",2200,"1",42.348709,-71.130563
"3296","Everett St, Allston, MA",2800,"3",42.3585973,-71.1372565
"3297","26 Blaine St # F, Allston, MA",4500,"6",42.3558688,-71.1378283
"3298","27 Blaine St # OO, Boston, MA",4500,"6",42.3558319,-71.1378416
"3299","117 Franklin St # V, Allston, MA",4700,"6",42.3601524,-71.132768
"3300","Ashford St, Allston, MA",1450,"1",42.3544002,-71.1254452
"3301","Scottfield Rd, Allston, MA",1700,"1",42.3474566,-71.1369352
"3302","Glenville Ave, Allston, MA",2495,"2",42.3497804,-71.1342209
"3303","Kelton St, Allston, MA",2400,"2",42.3471298,-71.1373317
"3304","Harvard Ave, Boston, MA",2150,"2",42.3520069,-71.1318014
"3305","Barrows St, Allston, MA",2850,"3",42.3528081,-71.1381667
"3306","119 Brainerd Rd, Allston, MA",1950,"1",42.346648,-71.135437
"3307","51 Pratt St, Allston, MA",1900,"2",42.3550539,-71.12724
"3308","258 N Harvard St # 2, Allston, MA",3000,"3",42.3610846,-71.1297683
"3309","1256 Commonwealth Ave, Allston, MA",2050,"2",42.3354996,-71.2229884
"3310","1328 Commonwealth Ave, Allston, MA",1940,"1",42.3354996,-71.2229884
"3311","Easton St, Allston, MA",2700,"3",42.3595691,-71.1312863
"3312","Linden St, Boston, MA",2775,"3",42.353588,-71.1301596
"3313","Empire St, Boston, MA",1975,"2",42.3582964,-71.1271356
"3314","Kelton St, Allston, MA",1750,"1",42.3471298,-71.1373317
"3315","Gardner St, Boston, MA",2000,"2",42.3535826,-71.1268949
"3316","Glenville Ave, Allston, MA",1800,"1",42.3497804,-71.1342209
"3317","Comm Ave, Allston, MA",2600,"2",42.3354996,-71.2229884
"3318","Colborne, Boston Allston, MA",2850,"3",42.3439407,-71.1471443
"3319","Quint Ave, Allston, MA",4000,"4",42.3516883,-71.13401
"3320","Pratt St, Allston, MA",3200,"4",42.3550422,-71.1286981
"3321","80 Chester St # 2T, Boston, MA",3000,"3",42.3537255,-71.1280345
"3322","16 Chester St, Boston, MA",3750,"4",42.3513236,-71.1289426
"3323","Commonwealth Ave, Allston, MA",2550,"3",42.3354996,-71.2229884
"3324","18 Scottfield Rd # 16T, Boston, MA",2500,"3",42.3478659,-71.1366873
"3325","Raymond St, Allston, MA",3800,"3",42.3615409,-71.1336441
"3326","Glenville Ave, Allston, MA",2050,"2",42.3497804,-71.1342209
"3327","Commonwealth Ave, Allston, MA",3600,"5",42.3354996,-71.2229884
"3328","Seattle St, Boston, MA",7500,"9",42.3605005,-71.1252555
"3329","Commonwealth Ave, Allston, MA",1950,"2",42.3354996,-71.2229884
"3330","Quint Ave, Allston, MA",1525,"1",42.3516883,-71.13401
"3331","Quint Ave, Allston, MA",1525,"1",42.3516883,-71.13401
"3332","7 Ashford Ct # 02, Allston, MA",2195,"2",42.3543275,-71.1261231
"3333","9 Lorraine Ter # 2, Allston, MA",2550,"3",42.3476806,-71.1391539
"3334","Kelton St, Allston, MA",1775,"1",42.3471298,-71.1373317
"3335","11 Scottfield Rd APT 2, Allston, MA",3050,"4",42.3474519,-71.136652
"3336","Glenville Ave, Allston, MA",6500,"5",42.3497804,-71.1342209
"3337","6 Park Vale Ave # 7TT, Boston, MA",1950,"1",42.3509057,-71.1327189
"3338","27 Walbridge St # 18B, Boston, MA",1625,"1",42.346843,-71.1346801
"3339","36 Walbridge St # 16TT, Boston, MA",1995,"1",42.3468257,-71.134659
"3340","200 Western Ave # S629, Boston, MA",3145,"1",42.3631053,-71.1306797
"3341","Chester St, Boston, MA",3600,"4",42.3526098,-71.1283631
"3342","Pratt St, Boston, MA",3600,"4",42.3550422,-71.1286981
"3343","Brighton Ave, Boston, MA",1950,"1",42.3527714,-71.1306618
"3344","1277 Commonwealth Ave APT 303, Boston, MA",1700,"1",42.3471542,-71.2541236
"3345","Brainerd Rd, Boston, MA",2200,"2",42.3478123,-71.1329707
"3346","1195 Commonwealth Ave, Boston, MA",4000,"4",42.3471542,-71.2541236
"3347","23 Aldie St # H, Allston, MA",2500,"3",42.359002,-71.1358664
"3348","Chester St, Boston, MA",4800,"4",42.3526098,-71.1283631
"3349","Gardner Ter, Boston, MA",2650,"2",42.3531744,-71.125813
"3350","98 Gardner St # 30, Allston, MA",2700,"2",42.3533726,-71.1251417
"3351","Glenville Ave, Allston, MA",3700,"4",42.3497804,-71.1342209
"3352","Glenville Ave, Allston, MA",5000,"5",42.3497804,-71.1342209
"3353","Brainerd Rd, Allston, MA",4200,"3",42.3478123,-71.1329707
"3354","Commonwealth Ave, Allston, MA",2550,"3",42.3354996,-71.2229884
"3355","Commonwealth Ave, Boston, MA",1450,"1",42.3354996,-71.2229884
"3356","Orkney Rd, Boston, MA",1750,"1",42.3371822,-71.1489784
"3357","Selkirk Rd, Brighton, MA",1915,"1",42.3395995,-71.1486119
"3358","Mount Hood Rd, Brighton, MA",2200,"2",42.3419094,-71.1429257
"3359","Commonwealth Ave, Boston, MA",2600,"2",42.3354996,-71.2229884
"3360","Ayr Rd, Boston, MA",1575,"1",42.3365284,-71.1486779
"3361","Selkirk Rd, Boston, MA",2285,"2",42.3395995,-71.1486119
"3362","Orkney Rd, Brighton, MA",1475,"1",42.3371822,-71.1489784
"3363","Bentley St, Boston, MA",3600,"3",42.3506178,-71.1513428
"3364","Bentley St, Boston, MA",3600,"3",42.3506178,-71.1513428
"3365","31 Justin Rd # E, Boston, MA",3600,"3",42.353223,-71.1690874
"3366","Commonwealth Ave, Boston, MA",3800,"4",42.3354996,-71.2229884
"3367","444 Washington St # 2, Brighton, MA",2400,"3",42.348854,-71.157749
"3368","Cummings Rd, Brighton, MA",4350,"5",42.3404393,-71.1440576
"3369","Orkney Rd, Brighton, MA",2200,"2",42.3371822,-71.1489784
"3370","Lake Shore Rd, Brighton, MA",2500,"2",42.3438176,-71.1666328
"3371","Lothian Rd, Brighton, MA",1550,"1",42.3404397,-71.153876
"3372","Commonwealth Ave, Brighton, MA",3800,"4",42.3354996,-71.2229884
"3373","Washington St, Brighton, MA",1775,"1",42.3490748,-71.1574868
"3374","Shepard St, Brighton, MA",1950,"1",42.3469109,-71.1505606
"3375","Orkney Rd, Brighton, MA",2750,"3",42.3371822,-71.1489784
"3376","Lanark Rd, Brighton, MA",2950,"3",42.3405481,-71.1476498
"3377","Lothian Rd, Brighton, MA",1725,"1",42.3404397,-71.153876
"3378","Lanark Rd, Brighton, MA",4750,"5",42.3405481,-71.1476498
"3379","Chestnut Hill Ave, Brighton, MA",1550,"1",42.3421659,-71.1541344
"3380","Summit Ave, Brighton, MA",2300,"2",42.345093,-71.139804
"3381","Corey Rd, Brighton, MA",2200,"2",42.3430784,-71.1395744
"3382","Woodstock Ave, Brighton, MA",4500,"5",42.3457799,-71.137631
"3383","Litchfield St, Brighton, MA",2450,"3",42.360531,-71.1405635
"3384","Wilson Park, Brighton, MA",2500,"3",42.341092,-71.1458641
"3385","Chiswick Rd, Brighton, MA",3750,"4",42.3407091,-71.1531833
"3386","Chestnut Hill Ave, Brighton, MA",1425,"1",42.3421659,-71.1541344
"3387","1645 Commonwealth Ave APT 2, Boston, MA",1475,"1",42.3471542,-71.2541236
"3388","120 Lanark Rd APT 2, Boston, MA",1500,"1",42.3404799,-71.1487552
"3389","8 Kinross Rd # B, Boston, MA",1825,"1",42.3405963,-71.1500169
"3390","Chestnut Hill Ave, Brighton, MA",1425,"#",42.3421659,-71.1541344
"3391","Chestnut Hill Ave, Boston, MA",1900,"1",42.3421659,-71.1541344
"3392","Nonantum St, Brighton, MA",2950,"3",42.34994,-71.1718966
"3393","Sparhawk St, Brighton, MA",4000,"4",42.3509173,-71.1496642
"3394","100 Kenrick St # 2, Brighton, MA",4400,"6",42.3464587,-71.1668056
"3395","92 Murdock St # 1C, Brighton, MA",3725,"5",42.353004,-71.146638
"3396","Lothian Rd, Boston, MA",1550,"1",42.3404397,-71.153876
"3397","Chiswick Rd, Boston, MA",1800,"2",42.3407091,-71.1531833
"3398","Lothian Rd, Boston, MA",1725,"1",42.3404397,-71.153876
"3399","Commonwealth Ave, Boston, MA",3800,"4",42.3354996,-71.2229884
"3400","278 Market St # 278, Brighton, MA",1850,"2",42.3531765,-71.1507969
"3401","124 Academy Hill Rd # B, Boston, MA",1500,"1",42.344995,-71.154933
"3402","Commonwealth Ct, Boston, MA",1750,"1",42.3460672,-71.1398037
"3403","20 S Hobart St # 21, Brighton, MA",3000,"3",42.3531806,-71.1578642
"3404","15 Turner St # 14, Brighton, MA",2500,"3",42.34952,-71.161859
"3405","80 Strathmore Rd APT 4, Boston, MA",2350,"2",42.3386864,-71.1497406
"3406","Commonwealth Ave, Brighton, MA",2875,"3",42.3354996,-71.2229884
"3407","Hardwick Ter, Boston, MA",1950,"3",42.3548264,-71.1650732
"3408","Colborne Rd, Brighton, MA",3600,"3",42.3439407,-71.1471443
"3409","Colborne Rd, Boston, MA",3600,"3",42.3439407,-71.1471443
"3410","Colborne Rd, Brighton, MA",2250,"2",42.3439407,-71.1471443
"3411","149 Strathmore Rd, Brighton, MA",1250,"1",42.3394205,-71.1531569
"3412","Embassy Rd, Boston, MA",1850,"2",42.3419324,-71.1556278
"3413","200 Washington St # 2, Brighton, MA",2500,"2",42.34646,-71.148085
"3414","23 Mount Hood Rd # 6, Brighton, MA",2100,"2",42.3418918,-71.1423751
"3415","1946 Commonwealth Ave # 15, Brighton, MA",2150,"2",42.345886,-71.1394807
"3416","17 Vinal St # 509, Boston, MA",1700,"1",42.3458376,-71.1381917
"3417","Chestnut Hill Ave, Boston, MA",1550,"1",42.3421659,-71.1541344
"3418","Commonwealth Ave, Brighton, MA",1450,"1",42.3354996,-71.2229884
"3419","Glencoe St, Boston, MA",3600,"4",42.354003,-71.148617
"3420","1758 Commonwealth Ave APT 11, Boston, MA",1550,"1",42.3471542,-71.2541236
"3421","Chiswick Rd, Boston, MA",1900,"2",42.3407091,-71.1531833
"3422","Colborne Rd, Boston, MA",3600,"3",42.3439407,-71.1471443
"3423","Colborne Rd, Brighton, MA",4000,"4",42.3439407,-71.1471443
"3424","Orkney Rd, Boston, MA",2750,"3",42.3371822,-71.1489784
"3425","Colborne Rd, Brighton, MA",3600,"3",42.3439407,-71.1471443
"3426","Brock St, Boston, MA",2800,"3",42.3508209,-71.1603656
"3427","23 Sparhawk St # 4, Brighton, MA",3300,"3",42.351465,-71.150436
"3428","Lanark Rd, Brighton, MA",1850,"1",42.3405481,-71.1476498
"3429","2 Montfern Ave, Brighton, MA",3800,"4",42.3503424,-71.1647626
"3430","Lake Shore Rd, Boston, MA",2700,"3",42.3438176,-71.1666328
"3431","10 Mount Hood Rd, Boston, MA",3075,"3",42.3415717,-71.1420973
"3432","12 Hardwick Ter # 22, Brighton, MA",1950,"3",42.3546053,-71.1651471
"3433","Turner St, Brighton, MA",2500,"3",42.3507536,-71.1620658
"3434","Embassy Rd, Boston, MA",1850,"2",42.3419324,-71.1556278
"3435","Faneuil St, Boston, MA",3000,"3",42.3535312,-71.1590065
"3436","Brackett St, Brighton, MA",3600,"5",42.3511255,-71.1652478
"3437","Peaceable St, Brighton, MA",2100,"2",42.347937,-71.1523047
"3438","Lothian Rd, Boston, MA",1975,"1",42.3404397,-71.153876
"3439","1669 Commonwealth Ave APT 6, Boston, MA",1425,"1",42.3471542,-71.2541236
"3440","Turner St, Brighton, MA",2500,"3",42.3507536,-71.1620658
"3441","Sutherland Rd, Brighton, MA",4000,"4",42.3389915,-71.1490653
"3442","Champney St, Brighton, MA",3800,"3",42.3518523,-71.1687238
"3443","Commonwealth Ave, Brighton, MA",1875,"1",42.3354996,-71.2229884
"3444","288 Chestnut Hill Ave, Brighton, MA",2150,"1",42.3386799,-71.153529
"3445","Commonwealth Ave, Boston, MA",1800,"1",42.3354996,-71.2229884
"3446","Strathmore Rd, Brighton, MA",1800,"1",42.3390422,-71.1505547
"3447","82 Gordon St, Boston, MA",2725,"3",42.3499346,-71.1398553
"3448","Strathmore Rd, Brighton, MA",2500,"2",42.3390422,-71.1505547
"3449","Shannon St, Boston, MA",3300,"4",42.3465168,-71.1496508
"3450","Ransom Rd, Boston, MA",1650,"1",42.3429973,-71.1453163
"3451","Parsons St, Boston, MA",2500,"3",42.3545382,-71.155317
"3452","21 Mount Vernon St, Boston, MA",2600,"2",42.3755825,-71.0586261
"3453","Commonwealth Ave, Brighton, MA",1725,"1",42.3354996,-71.2229884
"3454","Strathmore Rd, Brighton, MA",1650,"1",42.3390422,-71.1505547
"3455","332 Chestnut Hill Ave, Boston, MA",1900,"1",42.3374997,-71.1522147
"3456","Cummings Rd, Boston, MA",4350,"5",42.3404393,-71.1440576
"3457","Wilson Park, Brighton, MA",2800,"3",42.341092,-71.1458641
"3458","563 Washington St # 1TT, Boston, MA",2550,"3",42.3500424,-71.1644033
"3459","341 Market St, Brighton, MA",3800,"5",42.3514939,-71.1522333
"3460","1933 Commonwealth Ave APT 108, Boston, MA",2000,"1",42.3471542,-71.2541236
"3461","Chestnut Hill Ave, Brighton, MA",2000,"2",42.3421659,-71.1541344
"3462","164 Strathmore Rd APT 12A, Boston, MA",1495,"1",42.3398663,-71.1537847
"3463","Chestnut Hill Ave, Brighton, MA",2000,"2",42.3421659,-71.1541344
"3464","18 Vinal St # 52, Boston, MA",1700,"1",42.345753,-71.1379683
"3465","25 Sutherland Rd # 2, Brighton, MA",2800,"2",42.3373805,-71.150011
"3466","1411 Commonwealth Ave # 603HL, Brighton, MA",1975,"2",42.3395068,-71.1586839
"3467","70 Glencoe St # 6, Brighton, MA",3600,"4",42.3532609,-71.1490808
"3468","26 Mount Hood Rd # 6D, Brighton, MA",2100,"2",42.3418918,-71.1423751
"3469","Orkney Rd, Boston, MA",1900,"2",42.3371822,-71.1489784
"3470","Hobson St, Brighton, MA",2100,"2",42.3540701,-71.1620153
"3471","Hardwick Ter, Boston, MA",1950,"3",42.3548264,-71.1650732
"3472","18 Hunnewell Ave, Boston, MA",2500,"3",42.3519684,-71.1695314
"3473","197 Chiswick Rd, Boston, MA",1525,"1",42.3419068,-71.1567791
"3474","5 Oliva Rd # SF, Brighton, MA",2800,"3",42.3999432,-71.162538
"3475","21 N Crescent Circuit # 2, Brighton, MA",2800,"3",42.349241,-71.1678054
"3476","22 Hobson St # TA1, Brighton, MA",2000,"2",42.3533862,-71.1621701
